OBJ.VEGOBJEKT-ID;EGS.BRUKSOMRÅDE.1256;EGS.PRIMÆRAKTIVITET.1824;EGS.SIKTFORHOLD.12051;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;VSR.VEGSYSTEMREFERANSE;ÅDT, total;ÅDT, andel lange kjøretøy;Fartsgrense;Avkjørsel, holdningsklasse;Funksjonsklasse;Avkjørsler;Trafikkulykker;Kurvatur, horisontalelement;Kurvatur, stigning
1019932447;Bolig;;;2024/52168;30.09.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/269266/registryEntries/997627/view/documents/1873017/preview;Utvidet bruk;09.10.2024;;;Privat;Privat;POINT(15092.339 6842564.046);Sunnfjord;4647;Vestland;FV5682 S1D1 m4197;300;10;60;Lite streng;E - Lokale adkomstveger;0;0;-76;6.5
1019932446;Dyrkamark/jordbruk;;;2024/55069;26.09.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/272181/registryEntries/997032/view/documents/1871967/preview;Varig tillatelse;08.10.2024;08.10.2027;;Privat;;POINT(39647.631 6851087.236);Sunnfjord;4647;Vestland;FV5690 S2D1 m2784;300;10;80;Mindre streng;D - Lokale samleveger;0;0;99999;-0.8
1016453411;Hytte;;;2022/71886;05.10.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/101129/registryEntries/271561/view/documents/551835/preview;Utvidet bruk;18.10.2022;;;Privat;Privat;POINT(-18549.134 6882242.432);Bremanger;4648;Vestland;PV99789 S1D1 m2;;;50;;;0;0;;
1017334980;Skog/skogbruk;1 gardsbruk i drift;;2023/33701;06.02.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/162048/registryEntries/367230/view/documents/747633/preview;Varig tillatelse;10.02.2023;10.02.2026;Etablring av ny landbruksavkøyrsle;Privat;Privat;POINT(-21612.399 6883206.11);Bremanger;4648;Vestland;FV5711 S3D1 m2095;214;10;80;Lite streng;D - Lokale samleveger;1;0;99999;-4.7
1016584697;Naust;;;2022/94205;11.11.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/123561/registryEntries/309126/view/documents/622457/preview;Utvidet bruk;21.11.2022;21.11.2025;;Privat;Privat;POINT(-27361.877 6884374.745);Bremanger;4648;Vestland;FV5711 S4D1 m544;214;10;80;Lite streng;D - Lokale samleveger;0;0;99999;1.4
1021157570;Naust;;;2024/58414;23.10.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/275537/registryEntries/1009577/view/documents/1896177/preview;Varig tillatelse;11.11.2024;11.11.2027;;Privat;Privat;POINT(-27606.962 6885170.751);Bremanger;4648;Vestland;FV5711 S3D1 m12587;214;10;80;Lite streng;D - Lokale samleveger;0;0;86;-0.6
1017532412;Industri;;;2023/41118;14.03.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/169477/registryEntries/416186/view/documents/831426/preview;Varig tillatelse;21.03.2023;21.03.2026;Løyve til avkøyrsle i samband med etablering av lagringsplass;Privat;Privat;POINT(-6711.718 6889432.286);Bremanger;4648;Vestland;PV98558 S1D1 m3;;;30;;;0;0;;
1021368995;Bolig;;;2024/63153;02.12.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/280279/registryEntries/1046767/view/documents/1970439/preview;Utvidet bruk;09.12.2024;09.12.2027;;Privat;;POINT(-25754.575 6896990.847);Bremanger;4648;Vestland;PV99731 S1D1 m3;;;50;;;0;1;;
1019281743;Bolig;;;2024/27415;11.05.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/244488/registryEntries/872774/view/documents/1632919/preview;Utvidet bruk;05.06.2024;05.06.2027;;Privat;Privat;POINT(-7079.872 6898310.019);Bremanger;4648;Vestland;FV616 S3D1 m6910;180;10;60;Mindre streng;D - Lokale samleveger;0;2;63;-3.2
1021245953;;;;2024/53812;17.09.2024;;Utvidet bruk;19.09.2024;;;;;POINT(-9855.205 6930523.427);Stad;4649;Vestland;FV5750 S1D1 m8105;260;10;80;Lite streng;D - Lokale samleveger;0;0;99999;-3.1
1021245947;Skog/skogbruk;;;2024/51906;03.09.2024;;Varig tillatelse;13.09.2024;;;;;POINT(8442.897 6867561.913);Gloppen;4650;Vestland;FV615 S2D1 m4204;298;17;80;Mindre streng;B - Regionale hovedveger;1;0;95;4.9
1017532477;;;;2023/37394;26.02.2023;;Utvidet bruk;01.03.2023;;;;;POINT(67284.27 6868536.194);Stryn;4651;Vestland;FV5724 S2D1 m7551;450;20;60;Mindre streng;D - Lokale samleveger;0;0;-594;-1.7
1019184493;;;;2024/8284;20.02.2024;;Utvidet bruk;08.03.2024;;utvida bruk til frådelt tomt;;;POINT(53464.39 6885124.182);Stryn;4651;Vestland;FV5742 S5D1 m7638;500;10;60;Lite streng;D - Lokale samleveger;0;0;99999;0.9
1021245952;;;;2024/61066;13.11.2024;;Endret bruk;20.11.2024;;Samle opp 3 eks avkøyrsler til 1;;;POINT(72482.397 6886663.996);Stryn;4651;Vestland;FV5723 S1D1 m742;900;10;50;Mindre streng;D - Lokale samleveger;0;0;-99;3.0
1019184497;;;;2024/5785;08.02.2024;;Midlertidig tillatelse;15.02.2024;;Mellombels løyve 2 år til brakkerigg ifm Solvik GSV;;;POINT(68896.404 6887050.521);Stryn;4651;Vestland;FV60 S13D1 m7071;3500;15;60;Streng;B - Regionale hovedveger;1;5;-80;1.1
1019267572;Gardsbruk;;;202430330-2;30.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=574220;Varig tillatelse;17.06.2024;17.06.2027;;Privat;Privat;POINT(273307.936 7021131.78);Trondheim;5001;Trøndelag;FV704 S3D1 m4975;550;11;60;Lite streng;E - Lokale adkomstveger;8;1;-800;1.4
1017175860;Hytte;;;202242058-2;01.11.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2397993&VerID=2199829;Varig tillatelse;08.12.2022;08.12.2025;;Privat;Privat;POINT(276407.46 7023259.405);Trondheim;5001;Trøndelag;FV6704 S1D1 m2795;293;7;50;Lite streng;E - Lokale adkomstveger;14;0;-184;1.8
1015256287;Bolig;;;202212487-4;16.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2079688&VerID=1900727;Utvidet bruk;22.06.2022;31.03.2025;Eksisterende avkjørsel skal fjernes ved etablering av ny;Privat;Privat;POINT(276847.415 7023844.502);Trondheim;5001;Trøndelag;FV6704 S1D1 m3559;293;7;50;Lite streng;E - Lokale adkomstveger;10;0;835;-2.6
1024549899;Industri;;;202519130;23.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617074;Utvidet bruk;27.06.2025;27.06.2028;;Privat;Privat;POINT(275037.733 7029309.502);Trondheim;5001;Trøndelag;FV6700 S1D1 m2437;800;7;50;Lite streng;E - Lokale adkomstveger;16;0;646;-2.6
721931431;Dyrkamark/jordbruk;;;202432337-2;20.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=576232;Utvidet bruk;27.06.2024;27.06.2027;Utvidet bruk og endring/forbedring av avkjørselen.;Privat;Privat;POINT(273846.477 7029724.984);Trondheim;5001;Trøndelag;FV6680 S2D1 m2267;1500;13;60;Streng;C - Lokale hovedveger;10;6;432;-0.3
721931498;Dyrkamark/jordbruk;;;202408113-2    ;29.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=551818;Midlertidig tillatelse;06.02.2024;01.07.2026;;Privat;Privat;POINT(273819.511 7030503.291);Trondheim;5001;Trøndelag;FV6680 S2D1 m1406;1500;13;80;Streng;C - Lokale hovedveger;4;6;-716;4.4
721935869;Bolig;;;202400303-2;02.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=543995;Utvidet bruk;16.01.2024;16.01.2027;;Privat;Privat;POINT(266084.295 7030733.901);Trondheim;5001;Trøndelag;FV6682 S1D1 m1116;3300;8;60;Streng;B - Regionale hovedveger;14;4;-213;3.0
1018726046;Service;;;202408113-2;29.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=551818;Midlertidig tillatelse;06.02.2024;01.07.2026;;Privat;Privat;POINT(273887.285 7030738.943);Trondheim;5001;Trøndelag;FV6680 S2D1 m1161;1500;13;80;Streng;C - Lokale hovedveger;4;8;196;1.2
1016119247;Skog/skogbruk;;;202216999-3;13.04.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2222666&VerID=2035356;Varig tillatelse;06.07.2022;06.07.2025;;Privat;Privat;POINT(276849.783 7031876.062);Trondheim;5001;Trøndelag;FV6674 S1D1 m6993;280;9;80;Lite streng;E - Lokale adkomstveger;4;0;-955;-4.0
721509289;Bolig;;;202413031-2;13.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=556831;Endret bruk;26.03.2024;26.03.2027;;Privat;Privat;POINT(273279.046 7032005.302);Trondheim;5001;Trøndelag;FV6674 S1D1 m2591;1100;7;40;Mindre streng;D - Lokale samleveger;13;2;99999;1.9
721509283;Gardsbruk;;;202337959-4;05.04.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=510747;Midlertidig tillatelse;22.04.2024;01.06.2025;;Privat;Privat;POINT(272837.919 7032013.302);Trondheim;5001;Trøndelag;FV6674 S1D1 m2131;1100;7;40;Mindre streng;D - Lokale samleveger;18;1;-173;-3.4
721509258;Bolig;;;202215772-2;28.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2246640&VerID=2058020;Varig tillatelse;10.08.2022;;;Privat;Privat;POINT(271936.507 7032939.925);Trondheim;5001;Trøndelag;FV6674 S1D1 m647;1100;7;50;Mindre streng;D - Lokale samleveger;13;3;-70;-0.7
721724178;Bolig;;;202450216-2;06.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=594240;Utvidet bruk;18.11.2024;18.11.2027;;Privat;Privat;POINT(275589.876 7033292.657);Trondheim;5001;Trøndelag;FV6678 S1D1 m5032;882;13;80;Mindre streng;D - Lokale samleveger;5;1;99999;2.5
715957904;Bolig;;;202445856-2;19.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589807;Endret bruk;07.10.2024;07.10.2027;;Privat;Privat;POINT(259399.613 7033502.979);Trondheim;5001;Trøndelag;FV707 S2D1 m3483;2200;15;60;Streng;B - Regionale hovedveger;9;3;99999;
722536404;Bolig;;;202237807-2;27.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2340569&VerID=2147081;Midlertidig tillatelse;07.10.2022;;;Privat;Privat;POINT(268243.555 7034365.289);Trondheim;5001;Trøndelag;FV6688 S1D1 m968;11000;4;50;Streng;B - Regionale hovedveger;2;10;94;-2.6
1017522246;Industri;;;202246521-4;19.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2440241&VerID=2239014;Midlertidig tillatelse;18.01.2023;15.06.2024;;Privat;Privat;POINT(268265.023 7034478.535);Trondheim;5001;Trøndelag;FV6682 S1D1 m5794;2500;5;60;Streng;B - Regionale hovedveger;6;22;-219;-2.9
1017522247;Industri;;;202246521-4;19.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2440241&VerID=2239014;Midlertidig tillatelse;18.01.2023;15.06.2024;;Privat;Privat;POINT(268259.026 7034479.373);Trondheim;5001;Trøndelag;FV6682 S1D1 m5794;2500;5;60;Streng;B - Regionale hovedveger;6;22;-219;-2.9
1019597851;Industri;;;202435492-2;18.07.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579407;Midlertidig tillatelse;19.07.2024;30.09.2024;;;;POINT(268275.731 7034534.352);Trondheim;5001;Trøndelag;FV6682 S1D1 m5851;2500;5;60;Streng;B - Regionale hovedveger;6;22;327;-2.9
1019597852;Industri;;;202435492-2;18.07.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579407;Midlertidig tillatelse;19.07.2024;30.09.2024;;;;POINT(268265.377 7034535.422);Trondheim;5001;Trøndelag;FV6682 S1D1 m5851;2500;5;60;Streng;B - Regionale hovedveger;6;22;327;-2.9
1015228972;;;;202200486-2;03.01.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2010214&VerID=1836440;Midlertidig tillatelse;08.02.2022;30.09.2023;Midlertidig anleggsavkjørsel 08/22-09/23;Kommune;Kommune;POINT(271869.657 7036396.853);Trondheim;5001;Trøndelag;FV6680 S1D1 m3238;2060;16;50;Streng;B - Regionale hovedveger;18;9;99999;-2.7
721130267;Bolig;;;202453260-2 ;13.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=597325;Utvidet bruk;02.01.2025;02.01.2028;;Privat;Privat;POINT(254066.954 7037144.117);Trondheim;5001;Trøndelag;FV6652 S1D1 m8046;1300;8;60;Lite streng;E - Lokale adkomstveger;8;0;-1676;4.9
1016119432;Bolig;;;202221665-2;15.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2228320&VerID=2040655;Utvidet bruk;08.07.2022;;;Privat;Privat;POINT(272756.543 7038746.442);Trondheim;5001;Trøndelag;FV6662 S1D100 m613;;;;;;0;0;;
1017517921;Industri;;;202308537-2;24.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2461249&VerID=2258278;Midlertidig tillatelse;08.02.2023;01.12.2023;;Privat;Privat;POINT(277893.908 7040622.004);Trondheim;5001;Trøndelag;FV950 S1D1 m3300;10300;4;60;Streng;B - Regionale hovedveger;4;19;99999;-6.5
721130224;Gardsbruk;;;202336871-2;21.09.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=509655;Utvidet bruk;29.09.2023;29.09.2026;;Privat;Privat;POINT(254761.601 7040703.481);Trondheim;5001;Trøndelag;FV6652 S1D1 m4014;1300;8;60;Lite streng;E - Lokale adkomstveger;5;0;525;0.2
1017517919;Industri;;;202308537-2;24.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2461249&VerID=2258278;Midlertidig tillatelse;08.02.2023;01.12.2023;;Privat;Privat;POINT(278088.874 7040704.218);Trondheim;5001;Trøndelag;FV950 S1D1 m3512;10300;4;80;Streng;B - Regionale hovedveger;5;21;99999;-6.5
1017517917;Industri;;;202308537-2;24.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2461249&VerID=2258278;Midlertidig tillatelse;08.02.2023;01.12.2023;;Privat;Privat;POINT(278199.287 7040763.085);Trondheim;5001;Trøndelag;FV950 S1D1 m3637;10300;4;80;Streng;B - Regionale hovedveger;6;15;-1309;-6.5
1017517915;Industri;;;202308537-2;24.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2461249&VerID=2258278;Midlertidig tillatelse;08.02.2023;01.12.2023;;Privat;Privat;POINT(278275.751 7040812.682);Trondheim;5001;Trøndelag;FV950 S1D1 m3728;10300;4;80;Streng;B - Regionale hovedveger;6;18;-1309;-6.5
1015967222;Industri;;;202217228-2;20.04.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2117784&VerID=1936700;Midlertidig tillatelse;29.04.2022;01.05.2023;;Privat;Privat;POINT(270407.338 7040897.522);Trondheim;5001;Trøndelag;FV6666 S1D1 m181;4840;14;40;Streng;B - Regionale hovedveger;10;19;729;2.5
1017517910;Industri;;;202308537-2;24.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2461249&VerID=2258278;Midlertidig tillatelse;08.02.2023;01.12.2023;;Privat;Privat;POINT(278419.941 7040915.233);Trondheim;5001;Trøndelag;FV950 S1D1 m3905;10300;4;80;Streng;B - Regionale hovedveger;7;20;99999;-4.0
1016426919;Industri;;;202224389-2;27.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2253036&VerID=2064049;Midlertidig tillatelse;22.08.2022;15.08.2028;;Privat;Privat;POINT(272516.6 7040929.938);Trondheim;5001;Trøndelag;FV6664 S1D1 m2688 KD1 m51;;;50;;C - Lokale hovedveger;11;55;-12;0.0
1017517894;Industri;;;202308537-2;24.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2461249&VerID=2258278;Midlertidig tillatelse;08.02.2023;01.12.2023;;Privat;Privat;POINT(278537.304 7040997.525);Trondheim;5001;Trøndelag;FV950 S1D1 m4048;10300;4;80;Streng;B - Regionale hovedveger;6;20;99999;6.1
1019279230;Industri;;;202431832-2;12.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=575727;Midlertidig tillatelse;18.06.2024;12.07.2024;Midlertidig anleggs avkjørsel. ;Privat;Privat;POINT(271370.412 7041435.664);Trondheim;5001;Trøndelag;FV6666 S1D1 m1798;7400;4;40;Streng;C - Lokale hovedveger;28;35;99999;-3.2
1021165690;Service;;;202448801-5;18.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=592799;Varig tillatelse;08.01.2025;08.01.2028;;;;POINT(272007.059 7043006.984);Trondheim;5001;Trøndelag;FV6668 S1D1 m845 KD1 m46;;;50;;B - Regionale hovedveger;20;18;-16;3.0
1019335076;Hytte;;;202431739-2;12.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=575634;Avslag;28.06.2024;28.06.2027;;;;POINT(290183.277 7087946.579);Steinkjer;5006;Trøndelag;FV720 S7D1 m8123;120;19;80;Streng;B - Regionale hovedveger;3;1;-948;-2.6
1019227619;Skog/skogbruk;;;202430782-2;05.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=574673;Midlertidig tillatelse;06.06.2024;15.07.2024;;Privat;Privat;POINT(295013.523 7089932.037);Steinkjer;5006;Trøndelag;FV720 S8D1 m3601;120;19;60;Streng;B - Regionale hovedveger;13;1;-805;-0.3
1017521061;Bolig;;;202308054-2;16.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2445480&VerID=2243821;Varig tillatelse;24.01.2023;24.01.2026;Eksisterende avkjørsler må stenges og den opprinnelige grøften må  etableres tilbake.;Privat;Privat;POINT(325248.57 7093348.546);Steinkjer;5006;Trøndelag;FV6950 S1D1 m148;390;8;80;Mindre streng;D - Lokale samleveger;2;0;-1105;2.5
1017522553;Dyrkamark/jordbruk;;;202242578-2;29.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2392226&VerID=2194336;Varig tillatelse;01.12.2022;01.12.2025;;Privat;Privat;POINT(329753.955 7094260.989);Steinkjer;5006;Trøndelag;FV6954 S1D1 m4255;300;9;80;Lite streng;E - Lokale adkomstveger;2;0;99999;5.9
1016335423;Gardsbruk;;;202344149-2;30.11.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=517014;Utvidet bruk;15.12.2023;15.12.2026;;Privat;Privat;POINT(328564.262 7094895.473);Steinkjer;5006;Trøndelag;FV6954 S1D1 m5612;300;9;80;Lite streng;E - Lokale adkomstveger;6;0;-339;4.1
1015245593;Bolig;;;202440622-3;20.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=584568;Utvidet bruk;22.08.2024;22.08.2027;;Privat;Privat;POINT(333545.108 7095025.556);Steinkjer;5006;Trøndelag;FV759 S3D1 m2783;600;15;60;Streng;C - Lokale hovedveger;7;0;99999;3.7
1015245594;Bolig;;;202440622-3;20.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=584568;Varig tillatelse;22.08.2024;22.08.2027;Skal saneres. ;Privat;Privat;POINT(333571.426 7095095.241);Steinkjer;5006;Trøndelag;FV759 S3D1 m2856;600;15;60;Streng;C - Lokale hovedveger;8;0;99999;3.7
1016426814;Gardsbruk;;;202221864-3;15.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2264789&VerID=2075174;Varig tillatelse;23.08.2022;23.08.2025;Gammel avkjørsel skal fjernes;Privat;Privat;POINT(349103.073 7097519.01);Steinkjer;5006;Trøndelag;FV6966 S1D1 m10799;241;10;80;Lite streng;E - Lokale adkomstveger;6;0;99999;0.6
1015534110;Gardsbruk;;;202428974-2;09.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=572854;Varig tillatelse;24.05.2024;24.05.2027;Denne avkjørselen skal stenges, da vi har gitt tillatelse til å flytte avkjørselen litt nord-øst. ;Privat;Privat;POINT(339650.298 7103427.93);Steinkjer;5006;Trøndelag;FV762 S3D1 m4155;523;11;40;Mindre streng;D - Lokale samleveger;7;0;-68;10.3
1015534112;Gardsbruk;;;202428974-2;09.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=572854;Varig tillatelse;24.05.2024;24.05.2027;Flytting av avkjørsel, eksisterende skal stenges. ;Privat;Privat;POINT(339692.01 7103479.286);Steinkjer;5006;Trøndelag;FV762 S3D1 m4221;523;11;40;Mindre streng;D - Lokale samleveger;7;0;591;-0.3
1017517636;Bolig;;;202311566-2;22.02.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2479965&VerID=2275603;Varig tillatelse;01.03.2023;23.03.2026;;Privat;Privat;POINT(330606.017 7103860.695);Steinkjer;5006;Trøndelag;FV762 S2D1 m2079;3000;9;60;Streng;C - Lokale hovedveger;15;7;-915;-1.9
1019308059;Bolig;;;202429833-2;22.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573713;Varig tillatelse;21.06.2024;21.06.2027;;Privat;Privat;POINT(331338.012 7104918.462);Steinkjer;5006;Trøndelag;FV6970 S1D1 m1115;400;8;30;Lite streng;E - Lokale adkomstveger;33;1;-341;-0.8
1022497014;Skog/skogbruk;;;202513686-2;14.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=611595;Varig tillatelse;18.03.2025;18.03.2028;;Privat;Privat;POINT(304972.252 7105162.183);Steinkjer;5006;Trøndelag;FV6330 S6D1 m3035;260;10;80;Lite streng;E - Lokale adkomstveger;0;1;-361;2.2
1015417056;Bolig;;;202213495-2;11.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2101151&VerID=1921159;Varig tillatelse;08.04.2022;;;Privat;Privat;POINT(333448.281 7106834.429);Steinkjer;5006;Trøndelag;FV763 S1D1 m6402;1800;13;80;Streng;C - Lokale hovedveger;6;3;99999;-0.1
1015534426;Bolig;;;202510793-2;20.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608687;Utvidet bruk;10.03.2025;10.03.2028;;Privat;Privat;POINT(334397.636 7107161.933);Steinkjer;5006;Trøndelag;FV763 S1D1 m7609;1300;15;80;Streng;C - Lokale hovedveger;4;5;99999;-2.3
1014874163;Gardsbruk;;;202435437-2;17.07.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579352;Utvidet bruk;18.07.2024;18.07.2027;;Privat;Privat;POINT(319788.269 7107956.412);Steinkjer;5006;Trøndelag;FV6982 S2D1 m1859;450;15;80;Mindre streng;D - Lokale samleveger;6;0;99999;-0.3
1019733620;Bolig;;;202441735-2 ;18.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=585681;Avslag;21.08.2024;21.08.2027;;;;POINT(336210.636 7110538.584);Steinkjer;5006;Trøndelag;FV6980 S1D1 m192;160;9;50;Lite streng;E - Lokale adkomstveger;17;0;-1039;0.6
1016026764;Gardsbruk;;;202422379-2;13.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566179;Utvidet bruk;05.04.2024;05.04.2027;;Privat;Privat;POINT(331826.711 7118164.849);Steinkjer;5006;Trøndelag;FV6996 S1D1 m9039;200;13;80;Lite streng;E - Lokale adkomstveger;7;0;-89;11.7
1022499882;Skog/skogbruk;;;202513137-2;10.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=611041;Varig tillatelse;04.04.2025;04.04.2028;;Privat;Privat;POINT(337986.377 7119451.942);Steinkjer;5006;Trøndelag;FV6994 S1D1 m6643;120;9;80;Lite streng;E - Lokale adkomstveger;4;0;-1000;3.3
1016426785;Bolig;;;202228317-2;03.08.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2271489&VerID=2081501;Varig tillatelse;29.08.2022;29.08.2025;;Fylkeskommune;Fylkeskommune;POINT(317184.321 7136541.564);Namsos;5007;Trøndelag;FV17 S5D1 m5231;1500;18;80;Meget streng;B - Regionale hovedveger;8;7;99999;0.0
1024620046;Skog/skogbruk;;;202525997;23.06.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=624007#;Varig tillatelse;08.07.2025;08.07.2028;;Privat;Privat;POINT(332171.417 7142368.89);Namsos;5007;Trøndelag;FV7062 S1D1 m5801;548;14;80;Lite streng;E - Lokale adkomstveger;1;0;-124;-0.9
1024620849;Skog/skogbruk;;;202524395;09.06.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=622391#;Varig tillatelse;11.07.2025;11.07.2028;;Privat;Privat;POINT(310523.822 7150549.869);Namsos;5007;Trøndelag;FV766 S3D1 m4710;625;12;80;Streng;C - Lokale hovedveger;3;1;99999;0.2
1015967367;Bolig;;;202213182-2;07.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2120728&VerID=1939451;Varig tillatelse;04.05.2022;;Bygget men ikke levert ferdigmelding. Eksisterende driftsavkjørsel er ikke stengt. Stikkrenne ikke innmålt.;Privat;Privat;POINT(319392.591 7159813.727);Namsos;5007;Trøndelag;FV7070 S1D1 m2755;120;15;80;Lite streng;E - Lokale adkomstveger;16;1;99999;5.0
