OBJ.VEGOBJEKT-ID,EGS.BRUKSOMRÅDE.1256,EGS.SAKSNUMMER.1822,EGS.SØKNAD MOTTATT DATO.12048,"EGS.ARKIVREFERANSE, URL.12050",EGS.VEDTAK.10670,EGS.EIER.7993,EGS.VEDLIKEHOLDSANSVARLIG.8056,LOK.KOMMUNE,LOK.KOMMUNENUMMER,VSR.VEGSYSTEMREFERANSE,ADT_total,"ÅDT, andel lange kjøretøy",Fartsgrense,Holdningsklasse,Funksjonsklasse,Avkjorsler,Trafikkulykker,Vurdering,Kommentar,"Kurvatur, horisontal","Kurvatur, stigning","ÅDT, total","ÅDT, andel lange kjøretøy","Avkjørsel, holdningsklasse",Søknadstype,ID,VEDTAK_BINÆR,Prediksjon_vedtak,Begrunnelse_vedtak,prob_avslag,Prediksjon_kategori,Forklaring_kategori,p_vanskelig
1024619858,Dyrkamark/jordbruk,202525123,17.06.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=623119#,Varig tillatelse,Privat,Privat,Namsos,5007,FV7082 S1D1 m526,100.0,9.0,80.0,Lite streng,E - Lokale adkomstveger,7,0,Enkel,,99999.0,3.0,100.0,9.0,Lite streng,Varig tillatelse,9e64f52b-ba28-4ce0-b3e3-d22b94d14e78,Godkjent,Godkjent,"Søknaden gjelder avkjørsel til dyrkamark/jordbruk, med privat eier og vedlikeholdsansvar, på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 100), fartsgrense 80 km/t, og holdningsklasse 'lite streng'. Det er 7 avkjørsler fra før, ingen trafikkulykker, og vurderingen er 'enkel'. Retningslinjene (R701) tilsier at avkjørsler til stedbunden næring som landbruk skal vurderes mer liberalt enn andre formål, spesielt på lokalveg med lav trafikk. Maskinlæringsmodellen gir medium sannsynlighet for avslag (45.1%), men de viktigste faktorene som trekker mot avslag er kurvatur/stigning, mens faktorer som antall tunge kjøretøy og andel tunge kjøretøy trekker mot godkjenning. Det er ikke oppgitt spesielle negative forhold, og det er ikke avkjørsel til bolig eller næringsvirksomhet med høy trafikk. I tråd med retningslinjene og praksis for tilsvarende saker (se eksempelet fra Snåsa), bør søknaden godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",45.1,Enkel,"p(Vanskelig)=0.01, threshold=0.50",0.012284113094210625
615921561,Gardsbruk,202511140-3,24.02.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=609034,Utvidet bruk,Privat,Privat,Frøya,5014,FV6462 S1D1 m2349,200.0,22.0,50.0,Lite streng,E - Lokale adkomstveger,20,1,Enkel,,886.0,2.6,200.0,22.0,Lite streng,Utvidet bruk,d5aef4ca-b63e-465a-a86a-5b0dd3239a19,Godkjent,Godkjent,"Søknaden gjelder utvidet bruk av eksisterende avkjørsel til gardsbruk på en fylkesveg med lav trafikk (ÅDT 200), lav fartsgrense (50 km/t), og i en strekning med 'lite streng' holdningsklasse. Det er riktignok mange avkjørsler (20), men dette er vanlig i landbruksområder og vurderes mer liberalt etter retningslinjene (R701 kap. 6.2.1 og vedlegg 3). Trafikksikkerhetsrisikoen er lav pga. lav trafikkmengde og lav fartsgrense. Maskinlæringsmodellen gir en moderat sannsynlighet for avslag (35,2 %), men de viktigste faktorene som trekker mot avslag (antall avkjørsler) veies opp av at det er gardsbruk, lav ÅDT, og at andel tunge kjøretøy ikke er spesielt høy. Det er kun én trafikkulykke registrert, og ingen spesielle negative kommentarer. Retningslinjene tilsier at slike søknader normalt skal godkjennes dersom tekniske krav oppfylles. Det er ikke oppgitt forhold som tilsier avslag etter vegloven § 40 eller R701. Søknaden bør derfor godkjennes, eventuelt med vanlige tekniske vilkår.",35.2,Enkel,"p(Vanskelig)=0.40, threshold=0.50",0.4008515775203705
615921104,Bolig,202510877-2,21.02.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608771,Endret bruk,Privat,Privat,Frøya,5014,FV6460 S2D1 m183,400.0,25.0,60.0,Lite streng,E - Lokale adkomstveger,11,1,Enkel,,99999.0,0.0,400.0,25.0,Lite streng,Endret bruk,88969f98-9693-4e98-87a8-a9f756099efe,Godkjent,Godkjent,"Søknaden gjelder endret bruk av avkjørsel til bolig på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 400), fartsgrense 60 km/t og holdningsklasse 'Lite streng'. Det er 11 avkjørsler fra før, noe som er relativt mange, men fortsatt innenfor det som tidligere er godkjent i lignende saker med tilsvarende trafikkmengde og vegtype. Trafikksikkerheten vurderes som akseptabel, da fartsgrensen er 60 km/t og det kun har vært én trafikkulykke. Maskinlæringsmodellen gir en lav til middels sannsynlighet for avslag (28,3 %), og de viktigste faktorene trekker i retning av godkjenning: høy andel tunge kjøretøy og lav total trafikkmengde reduserer sannsynligheten for avslag. Retningslinjene (Håndbok R701) tilsier at på veger med lav trafikk (<500 ÅDT), lokal funksjon og 'lite streng' holdning, kan avkjørsel normalt tillates dersom tekniske krav oppfylles. Det er ikke oppgitt spesielle forhold som tilsier avslag, og det er ikke dokumentert at endret bruk vil forverre trafikksikkerheten vesentlig. Søknaden bør derfor godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",28.3,Enkel,"p(Vanskelig)=0.06, threshold=0.50",0.06361591815948486
1021976572,Industri,202451678-4,27.11.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595725,Utvidet bruk,Privat,Privat,Frøya,5014,FV6476 S1D1 m3114,300.0,9.0,60.0,Lite streng,E - Lokale adkomstveger,7,1,Enkel,,-460.0,0.8,300.0,9.0,Lite streng,Utvidet bruk,974da1d4-25b1-4fe4-93d8-d94ab4b3b358,Godkjent,Avslag,"Søknaden gjelder utvidet bruk av avkjørsel til industri på en fylkesveg med lav trafikk (ÅDT 300), fartsgrense 60 km/t, og holdningsklasse 'lite streng'. Det er 7 eksisterende avkjørsler og én registrert trafikkulykke. Maskinlæringsmodellen gir 52,9 % sannsynlighet for avslag, og kategoriserer dette som 'høy sannsynlighet for avslag'. Retningslinjene (Håndbok R701) tilsier at på veger med lav trafikk (<500 ÅDT), lokal funksjon og lav fartsgrense, kan ny eller utvidet bruk av avkjørsel normalt tillates dersom tekniske krav oppfylles. Imidlertid er det allerede relativt mange avkjørsler på strekningen, og det har vært en trafikkulykke, noe som trekker i retning av restriktiv praksis. Maskinlæringsmodellen vektlegger særlig kombinasjonen av trafikkmengde og kurvatur/stigning som risikofaktor. Samtidig er det flere faktorer som trekker i retning av godkjenning, som lav andel tunge kjøretøy og lav totaltrafikk. Likevel, sammenlignet med eksemplene, gis det avslag i lignende saker med tilsvarende eller færre avkjørsler og lavere trafikk, spesielt når det søkes om varig eller utvidet bruk og ikke midlertidig tillatelse. På denne bakgrunn, og for å ivareta trafikksikkerheten og unngå ytterligere økning i avkjørselstetthet, bør søknaden avslås.",52.9,Enkel,"p(Vanskelig)=0.03, threshold=0.50",0.0278309378772974
616206690,Service,202412783-2,07.03.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=556582,Varig tillatelse,,,Frøya,5014,FV6470 S3D1 m2848,80.0,9.0,30.0,Lite streng,E - Lokale adkomstveger,49,0,Vanskelig,,99999.0,0.3,80.0,9.0,Lite streng,Varig tillatelse,8b44159a-2d6a-4721-ae59-ba8b750a553d,Godkjent,Avslag,"Søknaden gjelder varig tillatelse for serviceformål på en lokal adkomstveg (FV6470) i Frøya kommune, med lav ÅDT (80), lav fartsgrense (30 km/t), men svært høyt antall avkjørsler (49). Holdningsklassen er 'lite streng', men erfaring fra tidligere fasit viser at søknader med mange avkjørsler på lokalveg, selv med lav trafikk, får avslag. Dette er i tråd med retningslinjene i Håndbok R701, som understreker at høy avkjørselstetthet gir økt ulykkesrisiko og at det skal være restriktiv praksis ved mange avkjørsler, selv på lokalveg. Maskinlæringsmodellen gir en middels sannsynlighet for avslag (26,5 %), men de viktigste faktorene som øker sannsynligheten for avslag er knyttet til antall avkjørsler, og dette veier tungt i vurderingen. Det er ikke oppgitt spesielle forhold som tilsier unntak, og det er ingen trafikkulykker, men det er heller ikke dokumentert behov for ytterligere avkjørsel eller at alternative løsninger er vurdert. På bakgrunn av dette, og i samsvar med tidligere praksis og retningslinjer, bør søknaden avslås.",26.5,Vanskelig,"p(Vanskelig)=0.98, threshold=0.50",0.980743944644928
1022274500,Bolig,202506587-4,15.01.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=604465,Varig tillatelse,Privat,Privat,Frøya,5014,FV6470 S3D1 m3246,80.0,9.0,30.0,Lite streng,E - Lokale adkomstveger,33,0,Vanskelig,,99999.0,1.0,80.0,9.0,Lite streng,Varig tillatelse,cf29ff96-3cca-4cb1-8d0a-017f8efcac5c,Godkjent,Godkjent,"Søknaden gjelder boligformål på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 80), lav fartsgrense (30 km/t), og i en strekning med 'lite streng' holdningsklasse. Selv om antall avkjørsler er høyt (33), er dette i tråd med praksis for slike veger i områder med lite streng holdning, og det er ingen registrerte trafikkulykker. Maskinlæringsmodellen gir en moderat sannsynlighet for avslag (35,3 %), men de viktigste faktorene som reduserer sannsynligheten for avslag er høyere enn de som øker den, og det er ingen tungtveiende trafikksikkerhetsmessige innvendinger. Retningslinjene (R701) tilsier at på veger med 'lite streng' holdning kan ny avkjørsel normalt gis dersom tekniske krav oppfylles, noe det ikke er opplysninger om at ikke er tilfelle her. Det er heller ikke oppgitt spesielle forhold som tilsier avslag. På denne bakgrunn bør søknaden godkjennes.",35.3,Enkel,"p(Vanskelig)=0.39, threshold=0.50",0.3889077603816986
1019482743,Hytte,202434848-2,04.07.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=578763,Varig tillatelse,Privat,Privat,Rennebu,5022,FV6510 S1D1 m4108,120.0,17.0,60.0,Lite streng,E - Lokale adkomstveger,16,1,Enkel,,540.0,9.6,120.0,17.0,Lite streng,Varig tillatelse,aa04e1b9-3251-44a0-9ada-3dac5c1e1f72,Godkjent,Godkjent,"Søknaden gjelder varig avkjørsel til hytte på en fylkesveg med lav trafikkmengde (ÅDT 120), lav fartsgrense (60 km/t), og i en strekning med 'lite streng' holdningsklasse. Selv om det er relativt mange avkjørsler (16), er dette innenfor det som tidligere er godkjent for hytteformål i tilsvarende saker. Trafikksikkerhetsmessig er risikoen lav, og det er kun én trafikkulykke registrert. Maskinlæringsmodellen gir en middels sannsynlighet for avslag (43,5 %), men de viktigste faktorene som reduserer sannsynligheten for avslag (bl.a. lav total trafikkmengde, lav andel tunge kjøretøy, og gunstig kurvatur/stigning) veier opp for de negative. Retningslinjene åpner for godkjenning av slike søknader på veger med 'lite streng' holdning, forutsatt at tekniske krav oppfylles. Det er ikke oppgitt spesielle forhold som tilsier avslag. Derfor bør søknaden godkjennes, med forutsetning om at tekniske krav til utforming og sikt oppfylles.",43.5,Enkel,"p(Vanskelig)=0.03, threshold=0.50",0.03456421196460724
708823890,Bolig,202445558-2,16.09.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589509,Utvidet bruk,Privat,Privat,Røros,5025,FV6524 S1D1 m7458,243.0,12.0,60.0,Lite streng,E - Lokale adkomstveger,11,0,Enkel,,99999.0,3.4,243.0,12.0,Lite streng,Utvidet bruk,0b9f8635-b736-458e-824f-97e06c8b599f,Godkjent,Godkjent,"Søknaden gjelder utvidet bruk av eksisterende avkjørsel til boligformål på en fylkesveg med lav trafikkmengde (ÅDT 243), lav fartsgrense (60 km/t), og i en strekning med 'lite streng' holdningsklasse. Det er 11 avkjørsler fra før, men dette er innenfor det som tidligere er godkjent for tilsvarende saker i slike områder. Trafikksikkerheten vurderes som akseptabel: det er ingen registrerte trafikkulykker, og andelen tunge kjøretøy er lav. Maskinlæringsmodellen gir en moderat sannsynlighet for avslag (33,5 %), men de viktigste faktorene som trekker mot avslag (trafikkmengde × antall avkjørsler, tunge kjøretøy) er ikke spesielt høye, og flere faktorer trekker sannsynligheten for avslag ned (bl.a. lav andel tunge kjøretøy per år × antall avkjørsler). Retningslinjene (R701) tilsier at på veger med 'lite streng' holdning og lav trafikk, kan avkjørsel normalt tillates dersom tekniske krav oppfylles. Det er ikke oppgitt spesielle forhold som tilsier avslag, og det er ikke dokumentert at utvidet bruk vil gi vesentlig økt trafikkfare eller redusert framkommelighet. Søknaden bør derfor godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",33.5,Vanskelig,"p(Vanskelig)=0.83, threshold=0.50",0.8266364932060242
1019750639,,202441103-2,15.08.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=585049,Varig tillatelse,Privat,Privat,Midtre Gauldal,5027,FV6556 S1D1 m1745,220.0,9.0,80.0,Lite streng,E - Lokale adkomstveger,8,0,Vanskelig,,-313.0,5.2,220.0,9.0,Lite streng,Varig tillatelse,01ee92cd-50ac-440f-b13b-51ad27167ff9,Godkjent,Avslag,"Søknaden gjelder varig tillatelse for avkjørsel på FV6556 i Midtre Gauldal, med fartsgrense 80 km/t, 8 avkjørsler, og ÅDT 220. Holdningsklasse er 'lite streng', men det er allerede relativt mange avkjørsler på strekningen. Retningslinjene (R701) tilsier at man skal være restriktiv med nye avkjørsler på veger med høy fartsgrense og flere eksisterende avkjørsler, da dette øker ulykkesrisikoen og kan redusere trafikksikkerheten. Maskinlæringsmodellen gir en medium sannsynlighet for avslag (40,5%), og flere faktorer trekker i retning av avslag, spesielt antall avkjørsler og kombinasjonen av trafikkmengde og tunge kjøretøy. Sammenlignet med eksemplene, får søknader med tilsvarende antall avkjørsler og fartsgrense avslag. Det er ikke oppgitt spesielle personlige forhold eller distriktshensyn som tilsier unntak. Derfor bør søknaden avslås.",40.5,Enkel,"p(Vanskelig)=0.04, threshold=0.50",0.037869278341531754
711295032,Dyrkamark/jordbruk,202443793-2,28.08.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587740,Endret bruk,Privat,Privat,Midtre Gauldal,5027,FV6560 S4D1 m2072,244.0,13.0,80.0,Lite streng,E - Lokale adkomstveger,12,0,Vanskelig,,-2863.0,2.2,244.0,13.0,Lite streng,Endret bruk,f043f3f5-c4b0-48ef-aa14-1b6bb652edc6,Godkjent,Godkjent,"Søknaden gjelder endret bruk av avkjørsel til dyrkamark/jordbruk på en fylkesveg med lav trafikkmengde (ÅDT 244), lav andel tunge kjøretøy (13), og en fartsgrense på 80 km/t. Holdningsklassen er 'lite streng', og funksjonsklassen er E (lokal adkomstveg). Det er 12 avkjørsler på strekningen, men ingen registrerte trafikkulykker. Maskinlæringsmodellen gir en moderat sannsynlighet for avslag (35,3 %), men de viktigste faktorene som reduserer sannsynligheten for avslag er høy andel tunge kjøretøy i forhold til total trafikk, og at det er snakk om landbruksformål. Retningslinjene (R701) tilsier at avkjørsler til stedbunden næring (landbruk) skal vurderes mer liberalt, spesielt ved endret bruk av eksisterende avkjørsel, og at det i områder med 'lite streng' holdning normalt skal gis tillatelse dersom tekniske krav oppfylles. Det er ikke oppgitt forhold som tilsier at trafikksikkerhet eller transportfunksjon for vegen blir vesentlig forverret. På denne bakgrunn skal søknaden godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",35.3,Vanskelig,"p(Vanskelig)=0.97, threshold=0.50",0.9749556183815002
711635956,Hytte,202508189-2 ,24.01.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=606071,Endret bruk,Privat,Privat,Midtre Gauldal,5027,FV6568 S1D1 m3571,205.0,21.0,80.0,Lite streng,E - Lokale adkomstveger,12,1,Enkel,,99999.0,1.3,205.0,21.0,Lite streng,Endret bruk,52310254-7b98-4c60-a417-66b8c9b2488d,Godkjent,Godkjent,"Søknaden gjelder endret bruk av eksisterende avkjørsel til hytteformål på en fylkesveg med lav trafikkmengde (ÅDT 205), lav andel tunge kjøretøy (21), og en fartsgrense på 80 km/t. Holdningsklassen er 'Lite streng', og funksjonsklassen er 'E - Lokale adkomstveger', hvor retningslinjene åpner for en mer liberal praksis. Selv om det er 12 avkjørsler på strekningen, er dette innenfor det som tidligere er godkjent for tilsvarende saker (se eksempler). Trafikksikkerhetsmessig er det kun én registrert ulykke, og det er ikke indikert spesielle utfordringer med sikt eller utforming. Maskinlæringsmodellen gir en svak overvekt for avslag (53,3 %), men dette er ikke avgjørende, da retningslinjene krever en konkret vurdering. Det er ingen opplysninger om at endret bruk vil medføre vesentlig økt trafikk eller endret karakter på avkjørselen. I henhold til Håndbok R701 kap. 6.2.4 og ved 'Lite streng holdning' skal slike søknader normalt innvilges dersom tekniske krav oppfylles. Det er heller ikke oppgitt forhold som tilsier avslag etter vegloven § 40 eller § 43. På denne bakgrunn bør søknaden godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",53.3,Enkel,"p(Vanskelig)=0.05, threshold=0.50",0.04688629135489464
711671065,Bolig,202424197-2,29.03.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=567997,Utvidet bruk,Privat,Privat,Midtre Gauldal,5027,FV6574 S1D1 m7312,100.0,10.0,80.0,Lite streng,E - Lokale adkomstveger,17,0,Enkel,,-310.0,8.6,100.0,10.0,Lite streng,Utvidet bruk,263cb5c7-2f8b-4b13-a4d2-58ae0225c27f,Godkjent,Godkjent,"Søknaden gjelder utvidet bruk av avkjørsel til bolig på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 100), fartsgrense 80 km/t og holdningsklasse 'lite streng'. Det er 17 avkjørsler på strekningen, men modellen gir en sannsynlighet for avslag på 34,9 %, som tilsvarer 'medium sannsynlighet for avslag'. I retningslinjene (R701, kap. 6.1.1) fremgår det at på lavtrafikkveger (<500 ÅDT) og lokalveger kan avkjørsel normalt tillates, selv om antall avkjørsler er høyt, så lenge det ikke utløser behov for fartsnedsettelse eller gir vesentlig dårligere trafikksikkerhet. Det er ingen registrerte trafikkulykker, og ingen faktorer i søknaden tilsier at trafikksikkerheten forverres vesentlig. Modellen trekker sannsynligheten for avslag ned på grunn av lav andel tunge kjøretøy og lav total trafikkmengde. Holdningsklasse 'lite streng' tilsier at avkjørsel normalt kan godkjennes dersom tekniske krav oppfylles. Det er ikke oppgitt spesielle negative forhold (som uheldig plassering, manglende sikt, eller konflikt med reguleringsplan). Samlet vurdering etter retningslinjene tilsier at søknaden bør godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",34.9,Enkel,"p(Vanskelig)=0.07, threshold=0.50",0.06793849915266037
1019191141,Service,202429258-2,14.05.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573138,Midlertidig tillatelse,Privat,Privat,Verdal,5038,FV6882 S1D1 m597,450.0,9.0,50.0,Lite streng,E - Lokale adkomstveger,18,0,Enkel,,-260.0,2.5,450.0,9.0,Lite streng,Midlertidig tillatelse,7ebd6847-2ac1-4f97-b82f-faed2f607346,Godkjent,Godkjent,"Søknaden gjelder midlertidig tillatelse for serviceformål på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 450), fartsgrense 50 km/t og holdningsklasse 'lite streng'. Det er 18 avkjørsler, men ingen trafikkulykker, og vurderingen er 'enkel'. Maskinlæringsmodellen gir lav sannsynlighet for avslag (13,9 %), og de viktigste faktorene trekker mot godkjenning: høy andel tunge kjøretøy og kurvatur/stigning reduserer sannsynligheten for avslag. Retningslinjene (R701) tilsier at på lokalveg med lav trafikk og lav fartsgrense, og særlig ved midlertidig tillatelse, skal det normalt gis tillatelse dersom tekniske krav oppfylles og det ikke er åpenbare trafikksikkerhetsproblemer. Det er ikke oppgitt spesielle negative forhold, og det er ingen ulykker eller støy/miljøproblemer. Derfor bør søknaden godkjennes, med vanlige vilkår for midlertidig tillatelse.",13.9,Enkel,"p(Vanskelig)=0.03, threshold=0.50",0.03294157236814499
1019423283,Bolig,202422736-2 ,19.03.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566536,Utvidet bruk,Privat,Privat,Verdal,5038,FV6902 S1D1 m23,500.0,8.0,40.0,Lite streng,E - Lokale adkomstveger,7,0,Enkel,,-271.0,3.8,500.0,8.0,Lite streng,Utvidet bruk,706256d5-6814-42c5-afa0-f18c4c2ff18d,Godkjent,Godkjent,"Søknaden gjelder utvidet bruk av avkjørsel til boligformål på en lokal adkomstveg (funksjonsklasse E) med lav trafikkmengde (ÅDT 500), fartsgrense 40 km/t og holdningsklasse 'lite streng'. Det er 7 avkjørsler fra før, ingen trafikkulykker, og vurderingen er 'enkel'. Maskinlæringsmodellen gir lav sannsynlighet for avslag (11,3 %), og de viktigste faktorene trekker mot godkjenning: lav total trafikkmengde, lav andel tunge kjøretøy, og kurvatur/stigning er innenfor akseptable grenser. Retningslinjene (R701) tilsier at på lokalveg med lav trafikk og lav fartsgrense skal avkjørsel normalt tillates dersom tekniske krav oppfylles. Det er ikke oppgitt spesielle forhold som tilsier avslag, og det er ikke konflikt med reguleringsplan eller kommuneplanens arealdel. Derfor bør søknaden godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",11.3,Enkel,"p(Vanskelig)=0.12, threshold=0.50",0.11781255155801773
1019845204,Gardsbruk,202443992-2,30.08.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939,Varig tillatelse,Privat,Privat,Verdal,5038,FV6902 S1D1 m538,500.0,8.0,60.0,Lite streng,E - Lokale adkomstveger,11,0,Enkel,,99999.0,3.0,500.0,8.0,Lite streng,Varig tillatelse,b1e854c3-0d2c-464b-a764-67d385eecde3,Godkjent,Godkjent,"Søknaden gjelder gardsbruk, med privat eier og vedlikeholdsansvar, på en lokal adkomstveg (funksjonsklasse E) i Verdal kommune. Holdningsklasse er 'lite streng', og fartsgrensen er 60 km/t. Trafikkmengden er lav (ÅDT 500), antall avkjørsler er 11, og det er ingen registrerte trafikkulykker. Maskinlæringsmodellen gir lav sannsynlighet for avslag (11,3 %), og de viktigste faktorene trekker i retning av godkjenning: lav total trafikkmengde, lav andel tunge kjøretøy, og kurvatur/stigning er uproblematisk. Retningslinjene (R701) tilsier at avkjørsler til stedbunden næring (landbruk/gardsbruk) skal vurderes liberalt, spesielt på lokalveger med lav trafikk og 'lite streng' holdningsklasse, så lenge tekniske krav kan oppfylles. Det er ikke oppgitt spesielle negative forhold, og det er ikke grunnlag for avslag ut fra trafikksikkerhet, transportfunksjon eller tekniske krav. Søknaden bør derfor godkjennes.",11.3,Enkel,"p(Vanskelig)=0.06, threshold=0.50",0.05519391596317291
1016274775,Gardsbruk,202443992-2,30.08.2024,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939,Varig tillatelse,Privat,Privat,Verdal,5038,FV6902 S1D1 m482,500.0,8.0,40.0,Lite streng,E - Lokale adkomstveger,12,0,Enkel,,99999.0,3.0,500.0,8.0,Lite streng,Varig tillatelse,d8e8ba39-e191-4914-9e6f-5ff6359c2bf4,Godkjent,Godkjent,"Søknaden gjelder gardsbruk, med privat eier og vedlikeholdsansvar, på en lokal adkomstveg (funksjonsklasse E) i Verdal kommune. Holdningsklasse er 'Lite streng', og fartsgrensen er lav (40 km/t). ÅDT er 500, som tilsier lav trafikkmengde, og antall avkjørsler er 12. Det er ingen registrerte trafikkulykker. Maskinlæringsmodellen gir en lav sannsynlighet for avslag (11,3 %), og de viktigste faktorene som reduserer sannsynligheten for avslag er høy total trafikkmengde × andel tunge kjøretøy, samt kurvatur/stigning, som begge har negative effektverdier. Retningslinjene (R701) tilsier at avkjørsler til stedbunden næring (landbruk/gardsbruk) skal vurderes liberalt, spesielt på veger med lav trafikk og lav fartsgrense, og i områder med 'Lite streng holdning' kan ny avkjørsel normalt gis dersom tekniske krav oppfylles. Det er ikke oppgitt spesielle forhold som tilsier avslag, og det er ingen motstridende trafikk- eller sikkerhetsmessige hensyn. Søknaden bør derfor godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",11.3,Enkel,"p(Vanskelig)=0.15, threshold=0.50",0.1509106457233429
1016043606,Dyrkamark/jordbruk,202541399,19.09.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#,Varig tillatelse,Privat,Privat,Snåsa,5041,FV7006 S1D1 m3964,300.0,9.0,80.0,Lite streng,E - Lokale adkomstveger,7,0,Enkel,,-1025.0,1.4,300.0,9.0,Lite streng,Varig tillatelse,57ddc887-7b17-4d06-b6f7-0a36cd3d5c3b,Godkjent,Godkjent,"Søknaden gjelder avkjørsel til dyrkamark/jordbruk på en fylkesveg med lav trafikkmengde (ÅDT 300), lav fartsgrense (80 km/t), og i en strekning med 'lite streng' holdningsklasse. Det er 7 eksisterende avkjørsler, noe som er moderat, og det er ingen registrerte trafikkulykker. Maskinlæringsmodellen gir en sannsynlighet for avslag på 46,4 %, altså under 50 %, og de viktigste faktorene som trekker mot avslag (trafikkmengde × kurvatur/stigning) er moderate, mens flere faktorer trekker tydelig mot godkjenning (bl.a. lav andel tunge kjøretøy og lav total trafikk). Retningslinjene (R701) tilsier at for landbruksformål skal det normalt gis en mer liberal vurdering, spesielt på veger med lav trafikk og lokal funksjon, og at avslag kun kan gis dersom det er tungtveiende hensyn til trafikksikkerhet eller vegens transportfunksjon. Det er ikke dokumentert slike forhold her. Søknaden bør derfor godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",46.4,Enkel,"p(Vanskelig)=0.02, threshold=0.50",0.01938028447329998
1025288532,Dyrkamark/jordbruk,202541399,19.09.2025,https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#,Varig tillatelse,Privat,Privat,Snåsa,5041,FV7006 S1D1 m5020,300.0,9.0,80.0,Lite streng,E - Lokale adkomstveger,6,0,Enkel,,99999.0,1.3,300.0,9.0,Lite streng,Varig tillatelse,93550919-a280-43f0-9f94-ef4a15e2f5cc,Godkjent,Godkjent,"Søknaden gjelder avkjørsel til dyrkamark/jordbruk på en fylkesveg med lav trafikkmengde (ÅDT 300), lav andel tunge kjøretøy (9), fartsgrense 80 km/t, og holdningsklasse 'Lite streng'. Det er 6 eksisterende avkjørsler, ingen trafikkulykker, og funksjonsklasse E (lokal adkomstveg). Retningslinjene (R701) åpner for en mer liberal praksis for landbruksformål, spesielt på veger med lav trafikk og lokal funksjon, og i områder med 'lite streng' holdning. Maskinlæringsmodellen gir en svak overvekt for avslag (53,6 %), men dette skyldes hovedsakelig faktorer som ikke er tungtveiende i denne konteksten (f.eks. kurvatur, men stigning er lav og antall avkjørsler er ikke unormalt høyt for landbruk). Retningslinjene presiserer at avslag kun kan gis dersom det er tungtveiende hensyn til trafikksikkerhet eller vegens transportfunksjon, noe som ikke er tilfellet her. Det er heller ikke registrert ulykker eller andre negative forhold. På denne bakgrunn skal søknaden godkjennes, forutsatt at tekniske krav til utforming og sikt oppfylles.",53.6,Enkel,"p(Vanskelig)=0.01, threshold=0.50",0.012361997738480568
